PRN,TIME(SOD),C1,C2,L1,L2,Tgd,IPPx,IPPy,IPPz,LLI_1,LLI_2,Elevation,Azimuth,Lat,Lon
GPS 26,17310.001,22536208.457,22536204.43,-2013763.96663,-2011851.79999,-6.51925802231e-09,882931.5726, -5329026.8183, 4011200.8798,4,4,30.7293584935,169.921904503,41.2249411746,278.385109745
GPS 29,17310.001,21812478.091,21812473.556,-2886680.69848,-2884993.75184,-6.98491930962e-09,925783.8340, -5156372.8974, 4221678.6147,4,4,46.8770694714,149.245912435,41.2249411746,278.385109745
GPS 30,17310.001,24350626.639,24350621.983,-77465.1698231,-75897.7962476,-8.38190317154e-09,-121337.5234, -5396792.6655, 4015934.9623,4,4,14.741763009,241.797358294,41.2249411746,278.385109745
GPS 6,17340.001,21673949.769,21673944.933,-3386169.37343,-3380912.85354,-5.12227416039e-09,477027.3498, -4963091.0663, 4517521.3852,4,4,51.1505467286,294.754483218,41.2249411746,278.385109745
GPS 10,17340.001,20728509.626,20728504.695,-3898230.82498,-3896317.41223,-2.32830643654e-09,807942.9158, -4920228.0615, 4517345.6320,4,4,68.2877568333,36.1152676355,41.2249411746,278.385109745
GPS 17,17340.001,20730371.28,20730366.869,-4414741.64517,-4413298.72148,-1.39698386192e-09,738843.9760, -4931518.4430, 4516864.2791,4,4,72.2604741975,6.06712526622,41.2249411746,278.385109745
GPS 21,17340.001,24541757.131,24541751.403,-542775.294107,-538349.596698,-1.210719347e-08,-235221.3109, -4857726.6587, 4649192.4175,4,4,15.280706562,290.523060648,41.2249411746,278.385109745
GPS 24,17340.001,22292125.251,22292121.258,-2244203.14183,-2242497.00666,-1.39698386192e-09,1102446.1199, -4930382.2680, 4443396.3063,4,4,42.3769435619,86.6765139969,41.2249411746,278.385109745
GPS 26,17340.001,22515793.925,22515789.84,-2034178.47204,-2032266.29807,-6.51925802231e-09,882338.0126, -5326338.5435, 4014900.3528,4,4,30.9675127345,169.857772638,41.2249411746,278.385109745
GPS 29,17340.001,21800135.391,21800130.79,-2899023.44943,-2897336.50112,-6.98491930962e-09,925198.7604, -5154854.8749, 4223660.2566,4,4,47.0976547098,149.067722932,41.2249411746,278.385109745
GPS 30,17340.001,24366647.378,24366642.836,-61444.3797631,-59877.0008498,-8.38190317154e-09,-125318.8092, -5400504.5934, 4010819.4703,4,4,14.5959165877,241.627614694,41.2249411746,278.385109745
GPS 6,17370.001,21665707.69,21665702.826,-3394411.45767,-3389154.9397,-5.12227416039e-09,477900.5797, -4964182.6471, 4516229.5306,4,4,51.2943954808,294.482508665,41.2249411746,278.385109745
GPS 10,17370.001,20736971.532,20736966.508,-3889768.91502,-3887855.5,-2.32830643654e-09,809066.0766, -4919311.0294, 4518143.2658,4,4,68.0571294998,36.263503766,41.2249411746,278.385109745
GPS 17,17370.001,20728026.145,20728021.723,-4417086.76255,-4415643.84188,-1.39698386192e-09,740305.1132, -4931584.2330, 4516553.1972,4,4,72.2984211875,6.82412107718,41.2249411746,278.385109745
GPS 21,17370.001,24525098.64,24525092.85,-559433.808882,-555008.11703,-1.210719347e-08,-227583.7724, -4857681.3937, 4649619.8334,4,4,15.4439303528,290.654726286,41.2249411746,278.385109745
GPS 24,17370.001,22303031.233,22303027.216,-2233297.16996,-2231591.03643,-1.39698386192e-09,1104623.5476, -4930875.3381, 4442308.2637,4,4,42.2145372494,86.901145827,41.2249411746,278.385109745
GPS 26,17370.001,22495432.597,22495428.524,-2054539.74698,-2052627.56125,-6.51925802231e-09,881748.4887, -5323673.1931, 4018563.2790,4,4,31.2059373467,169.793297197,41.2249411746,278.385109745
GPS 29,17370.001,21787878.779,21787874.112,-2911280.07308,-2909593.12332,-6.98491930962e-09,924619.0771, -5153344.6742, 4225629.6243,4,4,47.3179165724,148.887612487,41.2249411746,278.385109745
GPS 30,17370.001,24382698.184,24382694.022,-45393.4540359,-43826.0823664,-8.38190317154e-09,-129332.8760, -5404245.3355, 4005650.1160,4,4,14.4499518978,241.458316498,41.2249411746,278.385109745
GPS 6,17400.001,21657559.512,21657554.652,-3402559.65881,-3397303.13924,-5.12227416039e-09,478764.1826, -4965272.8990, 4514939.3558,4,4,51.4370699163,294.20759554,41.2249411746,278.385109745
GPS 10,17400.001,20745503.748,20745498.621,-3881236.70353,-3879323.2926,-2.32830643654e-09,810196.0852, -4918394.4315, 4518938.5934,4,4,67.8267904375,36.4111880414,41.2249411746,278.385109745
GPS 17,17400.001,20725733.959,20725729.484,-4419379.00531,-4417936.08539,-1.39698386192e-09,741765.3156, -4931654.0890, 4516237.3337,4,4,72.3344007388,7.58407895931,41.2249411746,278.385109745
GPS 21,17400.001,24508441.115,24508435.203,-576091.402637,-571665.69984,-1.210719347e-08,-220013.6135, -4857641.1917, 4650026.1885,4,4,15.6073733104,290.786240599,41.2249411746,278.385109745
GPS 24,17400.001,22313976.694,22313972.65,-2222351.715,-2220645.58179,-1.39698386192e-09,1106808.6133, -4931373.7194, 4441211.0312,4,4,42.0520259324,87.1251235047,41.2249411746,278.385109745
GPS 26,17400.001,22475125.794,22475121.768,-2074846.47386,-2072934.27349,-6.51925802231e-09,881163.0014, -5321030.4619, 4022190.2092,4,4,31.444629926,169.728468521,41.2249411746,278.385109745
GPS 29,17400.001,21775709.369,21775704.695,-2923449.47391,-2921762.519,-6.98491930962e-09,924044.7620, -5151842.1899, 4227586.8790,4,4,47.5378442607,148.705550072,41.2249411746,278.385109745
GPS 30,17400.001,24398779.332,24398775.356,-29312.3258484,-27744.9626501,-8.38190317154e-09,-133379.8643, -5408015.1240, 4000426.1925,4,4,14.3038743328,241.289458972,41.2249411746,278.385109745
GPS 6,17430.001,21649505.175,21649500.343,-3410613.99683,-3405357.47756,-5.12227416039e-09,479618.2358, -4966361.8622, 4513650.8164,4,4,51.5785517153,293.929735301,41.2249411746,278.385109745
GPS 10,17430.001,20754105.589,20754100.436,-3872634.87576,-3870721.46502,-2.32830643654e-09,811332.9802, -4917478.2612, 4519731.6111,4,4,67.5967406507,36.5583446221,41.2249411746,278.385109745
GPS 17,17430.001,20723494.444,20723489.941,-4421618.5626,-4420175.64275,-1.39698386192e-09,743224.5880, -4931728.0078, 4515916.6909,4,4,72.3683954512,8.34688174046,41.2249411746,278.385109745
GPS 21,17430.001,24491784.27,24491778.254,-592748.255958,-588322.541959,-1.210719347e-08,-212510.1826, -4857606.0281, 4650411.8730,4,4,15.7710363727,290.917602314,41.2249411746,278.385109745
GPS 24,17430.001,22324961.285,22324957.301,-2211367.13015,-2209661.00127,-1.39698386192e-09,1109001.4039, -4931877.4333, 4440104.5438,4,4,41.8894101243,87.3484510571,41.2249411746,278.385109745
GPS 26,17430.001,22454873.895,22454869.777,-2095098.32728,-2093186.12268,-6.51925802231e-09,880581.5506, -5318410.0488, 4025781.6851,4,4,31.6835880327,169.663276803,41.2249411746,278.385109745
GPS 29,17430.001,21763627.308,21763622.658,-2935531.53661,-2933844.58194,-6.98491930962e-09,923475.7931, -5150347.3174, 4229532.1799,4,4,47.7574267945,148.521504235,41.2249411746,278.385109745
GPS 30,17430.001,24414889.699,24414885.919,-13201.9550419,-11634.5950976,-8.38190317154e-09,-137459.9103, -5411814.1894, 3995146.9864,4,4,14.1576892498,241.121037381,41.2249411746,278.385109745
GPS 6,17460.001,21641545.064,21641540.246,-3418574.11723,-3413317.5986,-5.12227416039e-09,480462.8158, -4967449.5768, 4512363.8678,4,4,51.7188224349,293.648920059,41.2249411746,278.385109745
GPS 10,17460.001,20762776.719,20762771.635,-3863963.75427,-3862050.34499,-2.32830643654e-09,812476.8001, -4916562.5125, 4520522.3150,4,4,67.3669811186,36.7049966215,41.2249411746,278.385109745
GPS 17,17460.001,20721307.775,20721303.272,-4423805.22796,-4422362.31126,-1.39698386192e-09,744682.9351, -4931805.9867, 4515591.2710,4,4,72.4003884421,9.1124083921,41.2249411746,278.385109745
GPS 21,17460.001,24475128.404,24475122.285,-609404.209952,-604978.49784,-1.210719347e-08,-205072.8314, -4857575.8782, 4650777.2697,4,4,15.9349204759,291.048810153,41.2249411746,278.385109745
GPS 24,17460.001,22335985.149,22335981.166,-2200343.28239,-2198637.15564,-1.39698386192e-09,1111202.0079, -4932386.5013, 4438988.7351,4,4,41.7266903311,87.5711324497,41.2249411746,278.385109745
GPS 26,17460.001,22434677.511,22434673.356,-2115294.6726,-2113382.45166,-6.51925802231e-09,880004.1359, -5315811.6562, 4029338.2394,4,4,31.9228091911,169.597712083,41.2249411746,278.385109745
GPS 29,17460.001,21751633.02,21751628.387,-2947525.84633,-2945838.89038,-6.98491930962e-09,922912.1489, -5148859.9537, 4231465.6838,4,4,47.9766530082,148.335443094,41.2249411746,278.385109745
GPS 30,17460.001,24431028.855,24431025.005,2937.11966214,4504.47814449,-8.38190317154e-09,-141573.1456, -5415642.7605, 3989811.7783,4,4,14.0114019699,240.953046989,41.2249411746,278.385109745
GPS 6,17490.001,21633681.479,21633676.675,-3426437.70887,-3421181.18799,-5.12227416039e-09,481297.9979, -4968536.0823, 4511078.4661,4,4,51.857863513,293.3651426,41.2249411746,278.385109745
GPS 10,17490.001,20771518.754,20771513.76,-3855221.72612,-3853308.31584,-2.32830643654e-09,813627.5842, -4915647.1790, 4521310.7012,4,4,67.1375127958,36.8511661613,41.2249411746,278.385109745
GPS 17,17490.001,20719176.137,20719171.637,-4425936.85829,-4424493.94407,-1.39698386192e-09,746140.3620, -4931888.0226, 4515261.0759,4,4,72.430363371,9.88053413054,41.2249411746,278.385109745
GPS 21,17490.001,24458475.605,24458469.342,-626057.16682,-621631.455552,-1.210719347e-08,-197700.9149, -4857550.7168, 4651122.7540,4,4,16.099026555,291.179862835,41.2249411746,278.385109745
GPS 24,17490.001,22347050.203,22347046.244,-2189278.22862,-2187572.10321,-1.39698386192e-09,1113410.5149, -4932900.9453, 4437863.5378,4,4,41.5638670516,87.7931715878,41.2249411746,278.385109745
GPS 26,17490.001,22414539.292,22414535.223,-2135432.85732,-2133520.61343,-6.51925802231e-09,879430.7561, -5313234.9906, 4032860.3956,4,4,32.1622908888,169.531764244,41.2249411746,278.385109745
GPS 29,17490.001,21739728.823,21739724.185,-2959430.044,-2957743.08085,-6.98491930962e-09,922353.8083, -5147379.9968, 4233387.5456,4,4,48.1955115474,148.147334335,41.2249411746,278.385109745
GPS 30,17490.001,24447197.941,24447194.117,19106.2563898,20673.6119543,-8.38190317154e-09,-145719.6967, -5419501.0636, 3984419.8427,4,4,13.8650177783,240.785483059,41.2249411746,278.385109745
GPS 6,17520.001,21625912.468,21625907.689,-3434206.72913,-3428950.20819,-5.12227416039e-09,482123.8568, -4969621.4183, 4509794.5670,4,4,51.9956562728,293.078396411,41.2249411746,278.385109745
GPS 10,17520.001,20780328.982,20780324.095,-3846411.503,-3844498.09465,-2.32830643654e-09,814785.3716, -4914732.2547, 4522096.7652,4,4,66.9083366129,36.9968744232,41.2249411746,278.385109745
GPS 17,17520.001,20717097.4,20717092.899,-4428015.58469,-4426572.67019,-1.39698386192e-09,747596.8735, -4931974.1127, 4514926.1076,4,4,72.4583044636,10.6511305297,41.2249411746,278.385109745
GPS 21,17520.001,24441823.589,24441817.343,-642709.241297,-638283.517257,-1.210719347e-08,-190393.7921, -4857530.5188, 4651448.6941,4,4,16.2633555431,291.310759075,41.2249411746,278.385109745
GPS 24,17520.001,22358154.138,22358150.189,-2178174.28359,-2176468.16005,-1.39698386192e-09,1115627.0161, -4933420.7874, 4436728.8835,4,4,41.4009407779,88.0145723172,41.2249411746,278.385109745
GPS 26,17520.001,22394457.538,22394453.49,-2155514.5783,-2153602.31722,-6.51925802231e-09,878861.4097, -5310679.7623, 4036348.6687,4,4,32.4020305759,169.465423012,41.2249411746,278.385109745
GPS 29,17520.001,21727912.838,21727908.217,-2971245.98975,-2969559.02474,-6.98491930962e-09,921800.7507, -5145907.3462, 4235297.9176,4,4,48.4139908655,147.957145211,41.2249411746,278.385109745
GPS 30,17520.001,24463394.105,24463390.377,35302.5767588,36869.9192788,-8.38190317154e-09,-149899.6851, -5423389.3230, 3978970.4481,4,4,13.7185419247,240.618340854,41.2249411746,278.385109745
GPS 6,17550.001,21618239.105,21618234.338,-3441880.08723,-3436623.56685,-5.12227416039e-09,482940.4660, -4970705.6241, 4508512.1266,4,4,52.1321819269,292.78867571,41.2249411746,278.385109745
GPS 10,17550.001,20789207.86,20789203.088,-3837532.63733,-3835619.22645,-2.32830643654e-09,815950.2018, -4913817.7334, 4522880.5027,4,4,66.6794534774,37.1421416971,41.2249411746,278.385109745
GPS 17,17550.001,20715072.518,20715068.039,-4430040.45723,-4428597.54626,-1.39698386192e-09,749052.4749, -4932064.2542, 4514586.3679,4,4,72.4841965353,11.4240656455,41.2249411746,278.385109745
GPS 21,17550.001,24425173.36,24425167.027,-659359.560885,-654933.83701,-1.210719347e-08,-183150.8255, -4857515.2588, 4651755.4510,4,4,16.4279083719,291.441497583,41.2249411746,278.385109745
GPS 24,17550.001,22369297.727,22369293.788,-2167030.68991,-2165324.56815,-1.39698386192e-09,1117851.6036, -4933946.0502, 4435584.7029,4,4,41.2379119951,88.235338425,41.2249411746,278.385109745
GPS 26,17550.001,22374433.675,22374429.535,-2175538.44867,-2173626.18055,-6.51925802231e-09,878296.0947, -5308145.6854, 4039803.5650,4,4,32.6420256643,169.39867795,41.2249411746,278.385109745
GPS 29,17550.001,21716186.289,21716181.663,-2982972.48814,-2981285.51761,-6.98491930962e-09,921252.9558, -5144441.9023, 4237196.9503,4,4,48.6320792197,147.764842538,41.2249411746,278.385109745
GPS 30,17550.001,24479617.708,24479613.868,51526.2615484,53093.5822988,-8.38190317154e-09,-154113.2270, -5427307.7604, 3973462.8572,4,4,13.5719796233,240.451615639,41.2249411746,278.385109745
GPS 6,17580.001,21610661.16,21610656.347,-3449458.03932,-3444201.51821,-5.12227416039e-09,483747.8982, -4971788.7387, 4507231.1011,4,4,52.2674215829,292.495975471,41.2249411746,278.385109745
GPS 10,17580.001,20798154.362,20798149.666,-3828586.1371,-3826672.72668,-2.32830643654e-09,817122.1148, -4912903.6092, 4523661.9090,4,4,66.4508642736,37.2869874273,41.2249411746,278.385109745
GPS 17,17580.001,20713101.038,20713096.579,-4432011.94136,-4430569.03163,-1.39698386192e-09,750507.1712, -4932158.4442, 4514241.8586,4,4,72.5080250143,12.1992041509,41.2249411746,278.385109745
GPS 21,17580.001,24408524.306,24408517.963,-676008.661262,-671582.928142,-1.210719347e-08,-175971.3812, -4857504.9114, 4652043.3790,4,4,16.5926859715,291.572077065,41.2249411746,278.385109745
GPS 24,17580.001,22380480.445,22380476.485,-2155847.9789,-2154141.85939,-1.39698386192e-09,1120084.3713, -4934476.7566, 4434430.9252,4,4,41.074781182,88.4554736405,41.2249411746,278.385109745
GPS 26,17580.001,22354467.691,22354463.57,-2195504.40563,-2193592.12552,-6.51925802231e-09,877734.8088, -5305632.4776, 4043225.5822,4,4,32.8822735268,169.331518457,41.2249411746,278.385109745
GPS 29,17580.001,21704548.954,21704544.327,-2994609.78905,-2992922.81636,-6.98491930962e-09,920710.4036, -5142983.5669, 4239084.7920,4,4,48.8497646682,147.570392694,41.2249411746,278.385109745
GPS 30,17580.001,24495867.576,24495863.511,67776.0886924,69343.4056053,-8.38190317154e-09,-158360.4329, -5431256.5951, 3967896.3270,4,4,13.4253360531,240.285302678,41.2249411746,278.385109745
GPS 6,17610.001,21603179.457,21603174.618,-3456939.74581,-3451683.22631,-5.12227416039e-09,484546.2251, -4972870.8011, 4505951.4469,4,4,52.4013562481,292.200291448,41.2249411746,278.385109745
GPS 10,17610.001,20807168.713,20807164.079,-3819571.7675,-3817658.35625,-2.32830643654e-09,818301.1504, -4911989.8761, 4524440.9793,4,4,66.2225698636,37.4314302544,41.2249411746,278.385109745
GPS 17,17610.001,20711183.661,20711179.244,-4433929.31072,-4432486.40245,-1.39698386192e-09,751960.9678, -4932256.6801, 4513892.5813,4,4,72.5297759631,12.9764074832,41.2249411746,278.385109745
GPS 21,17610.001,24391876.98,24391870.745,-692655.886295,-688230.1496,-1.210719347e-08,-168854.8297, -4857499.4507, 4652312.8252,4,4,16.7576892702,291.702496223,41.2249411746,278.385109745
GPS 24,17610.001,22391702.739,22391698.832,-2144625.68528,-2142919.56879,-1.39698386192e-09,1122325.4143, -4935012.9296, 4433267.4789,4,4,40.9115488108,88.6749816363,41.2249411746,278.385109745
GPS 26,17610.001,22334560.754,22334556.662,-2215411.29448,-2213499.01167,-6.51925802231e-09,877177.5493, -5303139.8606, 4046615.2099,4,4,33.1227714966,169.263933759,41.2249411746,278.385109745
GPS 29,17610.001,21693001.809,21692997.216,-3006156.92062,-3004469.94488,-6.98491930962e-09,920173.0747, -5141532.2428, 4240961.5890,4,4,49.0670350655,147.373761617,41.2249411746,278.385109745
GPS 30,17610.001,24512143.618,24512139.389,84052.003196,85619.3178889,-8.38190317154e-09,-162641.4073, -5435236.0434, 3962270.1089,4,4,13.2786163582,240.119397238,41.2249411746,278.385109745
GPS 6,17640.001,21595793.248,21595788.419,-3464325.94848,-3459069.42967,-5.12227416039e-09,485335.5177, -4973951.8499, 4504673.1203,4,4,52.5339668345,291.901620209,41.2249411746,278.385109745
GPS 10,17640.001,20816249.508,20816244.908,-3810490.9639,-3808577.55234,-2.32830643654e-09,819487.3490, -4911076.5281, 4525217.7087,4,4,65.9945710875,37.5754880561,41.2249411746,278.385109745
GPS 17,17640.001,20709319.472,20709315.066,-4435793.493,-4434350.58722,-1.39698386192e-09,753413.8700, -4932358.9591, 4513538.5376,4,4,72.5494361007,13.7555340006,41.2249411746,278.385109745
GPS 21,17640.001,24375230.656,24375224.387,-709302.165758,-704876.436222,-1.210719347e-08,-161800.5452, -4857498.8512, 4652564.1302,4,4,16.9229191947,291.832753753,41.2249411746,278.385109745
GPS 24,17640.001,22402963.544,22402959.63,-2133364.88327,-2131658.76844,-1.39698386192e-09,1124574.8292, -4935554.5928, 4432094.2911,4,4,40.7482153478,88.8938660291,41.2249411746,278.385109745
GPS 26,17640.001,22314712.468,22314708.347,-2235259.57193,-2233347.27296,-6.51925802231e-09,876624.3130, -5300667.5595, 4049972.9293,4,4,33.3635168667,169.195912913,41.2249411746,278.385109745
GPS 29,17640.001,21681544.094,21681539.549,-3017614.61265,-3015927.63264,-6.98491930962e-09,919640.9500, -5140087.8340, 4242827.4856,4,4,49.2838780594,147.174914804,41.2249411746,278.385109745
GPS 30,17640.001,24528444.094,24528439.985,100352.351788,101919.654369,-8.38190317154e-09,-166956.2487, -5439246.3187, 3956583.4487,4,4,13.1318256479,239.95389459,41.2249411746,278.385109745
GPS 6,17670.001,21588503.745,21588498.932,-3471615.45609,-3466358.93847,-5.12227416039e-09,486115.8459, -4975031.9236, 4503396.0779,4,4,52.6652341652,291.599959157,41.2249411746,278.385109745
GPS 10,17670.001,20825397.264,20825392.664,-3801343.21841,-3799429.80724,-2.32830643654e-09,820680.7511, -4910163.5594, 4525992.0918,4,4,65.766868764,37.7191779849,41.2249411746,278.385109745
GPS 17,17670.001,20707509.55,20707505.135,-4437603.41475,-4436160.50921,-1.39698386192e-09,754865.8834, -4932465.2785, 4513179.7289,4,4,72.566992822,14.5364391506,41.2249411746,278.385109745
GPS 21,17670.001,24358586.456,24358580.108,-725946.349708,-721520.617996,-1.210719347e-08,-154807.9063, -4857503.0868, 4652797.6278,4,4,17.0883766698,291.962848347,41.2249411746,278.385109745
GPS 24,17670.001,22414263.784,22414259.83,-2122064.64574,-2120358.53424,-1.39698386192e-09,1126832.7139, -4936101.7701, 4430911.2878,4,4,40.584781253,89.1121303803,41.2249411746,278.385109745
GPS 26,17670.001,22294924.31,22294920.11,-2255047.67643,-2253135.37941,-6.51925802231e-09,876075.0966, -5298215.3032, 4053299.2138,4,4,33.6045068884,169.127444796,41.2249411746,278.385109745
GPS 29,17670.001,21670177.139,21670172.594,-3028981.5346,-3027294.55136,-6.98491930962e-09,919114.0108, -5138650.2457, 4244682.6240,4,4,49.5002810869,146.973817311,41.2249411746,278.385109745
GPS 30,17670.001,24544769.193,24544765.38,116677.410393,118244.710294,-8.38190317154e-09,-171305.0491, -5443287.6311, 3950835.5870,4,4,12.9849689971,239.788790006,41.2249411746,278.385109745
GPS 6,17700.001,21581310.842,21581306.05,-3478808.35406,-3473551.83894,-5.12227416039e-09,486887.2789, -4976111.0604, 4502120.2763,4,4,52.7951389797,291.295306562,41.2249411746,278.385109745
GPS 10,17700.001,20834611.149,20834606.523,-3792129.33331,-3790215.9239,-2.32830643654e-09,821881.3977, -4909250.9642, 4526764.1234,4,4,65.5394636907,37.8625165034,41.2249411746,278.385109745
GPS 17,17700.001,20705753.651,20705749.236,-4439359.31175,-4437916.40702,-1.39698386192e-09,756317.0135, -4932575.6359, 4512816.1565,4,4,72.5824342178,15.3189756472,41.2249411746,278.385109745
GPS 21,17700.001,24341944.021,24341937.48,-742588.853174,-738163.119848,-1.210719347e-08,-147876.2956, -4857512.1315, 4653013.6454,4,4,17.2540626187,292.092778694,41.2249411746,278.385109745
GPS 24,17700.001,22425603.023,22425599.011,-2110725.41229,-2109019.30236,-1.39698386192e-09,1129099.1679, -4936654.4857, 4429718.3939,4,4,40.4212469809,89.329778197,41.2249411746,278.385109745
GPS 26,17700.001,22275196.517,22275192.3,-2274775.41122,-2272863.11221,-6.51925802231e-09,875529.8963, -5295782.8241, 4056594.5288,4,4,33.8457387712,169.058518106,41.2249411746,278.385109745
GPS 29,17700.001,21658900.951,21658896.373,-3040257.7074,-3038570.72328,-6.98491930962e-09,918592.2388, -5137219.3841, 4246527.1446,4,4,49.7162313704,146.77043375,41.2249411746,278.385109745
GPS 30,17700.001,24561118.076,24561114.466,133026.200523,134593.500522,-8.38190317154e-09,-175687.8940, -5447360.1877, 3945025.7591,4,4,12.8380514465,239.624078761,41.2249411746,278.385109745
GPS 6,17730.001,21574213.068,21574208.305,-3485906.12157,-3480649.60561,-5.12227416039e-09,487649.8849, -4977189.2987, 4500845.6723,4,4,52.9236619402,290.987661585,41.2249411746,278.385109745
GPS 10,17730.001,20843889.095,20843884.44,-3782851.38185,-3780937.97006,-2.32830643654e-09,823089.3298, -4908338.7368, 4527533.7978,4,4,65.3123566444,38.0055194179,41.2249411746,278.385109745
GPS 17,17730.001,20704050.15,20704045.748,-4441062.81328,-4439619.90855,-1.39698386192e-09,757767.2661, -4932690.0285, 4512447.8217,4,4,72.5957490934,16.1029936587,41.2249411746,278.385109745
GPS 21,17730.001,24325301.564,24325295.068,-759231.311159,-754805.566264,-1.210719347e-08,-141005.1001, -4857525.9595, 4653212.5038,4,4,17.4199779627,292.222543474,41.2249411746,278.385109745
GPS 24,17730.001,22436979.527,22436975.53,-2099348.9043,-2097642.79985,-1.39698386192e-09,1131374.2920, -4937212.7640, 4428515.5329,4,4,40.2576129799,89.546812933,41.2249411746,278.385109745
GPS 26,17730.001,22255528.003,22255523.839,-2294443.90206,-2292531.60109,-6.51925802231e-09,874988.7080, -5293369.8583, 4059859.3319,4,4,34.0872096817,168.989121356,41.2249411746,278.385109745
GPS 29,17730.001,21647714.162,21647709.523,-3051444.52019,-3049757.53209,-6.98491930962e-09,918075.6159, -5135795.1565, 4248361.1858,4,4,49.9317159137,146.564728291,41.2249411746,278.385109745
GPS 30,17730.001,24577488.267,24577484.678,149396.332659,150963.625687,-8.38190317154e-09,-180104.8617, -5451464.1918, 3939153.1952,4,4,12.6910780024,239.459756136,41.2249411746,278.385109745
GPS 6,17760.001,21567212.128,21567207.396,-3492907.05472,-3487650.53878,-5.12227416039e-09,488403.7314, -4978266.6762, 4499572.2226,4,4,53.0507836382,290.677024311,41.2249411746,278.385109745
GPS 10,17760.001,20853232.065,20853227.373,-3773508.40248,-3771594.9911,-2.32830643654e-09,824304.5887, -4907426.8715, 4528301.1093,4,4,65.0855483818,38.1482019101,41.2249411746,278.385109745
GPS 17,17760.001,20702400.639,20702396.225,-4442712.34487,-4441269.44011,-1.39698386192e-09,759216.6468, -4932808.4540, 4512074.7257,4,4,72.6069269851,16.8883410036,41.2249411746,278.385109745
GPS 21,17760.001,24308660.7,24308654.13,-775872.214065,-771446.468294,-1.210719347e-08,-134193.7114, -4857544.5444, 4653394.5178,4,4,17.5861236214,292.352141366,41.2249411746,278.385109745
GPS 24,17760.001,22448394.646,22448390.647,-2087933.7979,-2086227.69088,-1.39698386192e-09,1133658.1886, -4937776.6302, 4427302.6272,4,4,40.0938796934,89.7632379893,41.2249411746,278.385109745
GPS 26,17760.001,22235920.753,22235916.62,-2314051.09969,-2312138.77244,-6.51925802231e-09,874451.5275, -5290976.1453, 4063094.0730,4,4,34.3289167429,168.91924287,41.2249411746,278.385109745
GPS 29,17760.001,21636618.443,21636613.79,-3062540.24834,-3060853.26245,-6.98491930962e-09,917564.1247, -5134377.4714, 4250184.8841,4,4,50.1467214983,146.356664659,41.2249411746,278.385109745
GPS 30,17760.001,24593880.599,24593876.927,165788.611744,167355.889973,-8.38190317154e-09,-184556.0234, -5455599.8428, 3933217.1209,4,4,12.5440536378,239.295817417,41.2249411746,278.385109745
GPS 6,17790.001,21560308.499,21560303.78,-3499810.67568,-3494554.16053,-5.12227416039e-09,489148.8850, -4979343.2308, 4498299.8843,4,4,53.1764846007,290.36339577,41.2249411746,278.385109745
GPS 10,17790.001,20862639.889,20862635.134,-3764100.57768,-3762187.16627,-2.32830643654e-09,825527.2163, -4906515.3625, 4529066.0520,4,4,64.8590396394,38.2905785668,41.2249411746,278.385109745
GPS 17,17790.001,20700805.449,20700801.014,-4444307.54704,-4442864.64394,-1.39698386192e-09,760665.1617, -4932930.9098, 4511696.8695,4,4,72.6159581768,17.6748633556,41.2249411746,278.385109745
GPS 21,17790.001,24292021.68,24292015.12,-792511.226594,-788085.475254,-1.210719347e-08,-127441.5253, -4857567.8601, 4653559.9957,4,4,17.7525005122,292.481571043,41.2249411746,278.385109745
GPS 24,17790.001,22459848.493,22459844.573,-2076479.94809,-2074773.84285,-1.39698386192e-09,1135950.9618, -4938346.1094, 4426079.5979,4,4,39.9300475591,89.979056715,41.2249411746,278.385109745
GPS 26,17790.001,22216375.533,22216371.297,-2333596.29223,-2331683.95835,-6.51925802231e-09,873918.3503, -5288601.4282, 4066299.1948,4,4,34.5708570329,168.848870779,41.2249411746,278.385109745
GPS 29,17790.001,21625614.396,21625609.786,-3073544.2892,-3071857.29896,-6.98491930962e-09,917057.7480, -5132966.2382, 4251998.3743,4,4,50.3612346793,146.14620614,41.2249411746,278.385109745
GPS 30,17790.001,24610294.584,24610290.977,182202.599911,183769.871141,-8.38190317154e-09,-189041.4426, -5459767.3365, 3927216.7568,4,4,12.3969832919,239.132257892,41.2249411746,278.385109745
GPS 6,17820.001,21553503.318,21553498.58,-3506615.85182,-3501359.33699,-5.12227416039e-09,489885.4115, -4980419.0001, 4497028.6143,4,4,53.300745298,290.046777972,41.2249411746,278.385109745
GPS 10,17820.001,20872113.002,20872108.167,-3754627.44276,-3752714.03426,-2.32830643654e-09,826757.2543, -4905604.2044, 4529828.6196,4,4,64.6328311344,38.4326634077,41.2249411746,278.385109745
GPS 17,17820.001,20699265.537,20699261.079,-4445847.46814,-4444404.56663,-1.39698386192e-09,762112.8168, -4933057.3935, 4511314.2540,4,4,72.6228337149,18.4624044558,41.2249411746,278.385109745
GPS 21,17820.001,24275385.574,24275378.981,-809147.347801,-804721.58295,-1.210719347e-08,-120747.9423, -4857595.8803, 4653709.2399,4,4,17.9191095509,292.61083117,41.2249411746,278.385109745
GPS 24,17820.001,22471341.974,22471338.067,-2064986.45345,-2063280.35094,-1.39698386192e-09,1138252.7168, -4938921.2273, 4424846.3650,4,4,39.7661170097,90.1942724083,41.2249411746,278.385109745
