PRN,TIME(SOD),C1,C2,L1,L2,Tgd,IPPx,IPPy,IPPz,LLI_1,LLI_2,Elevation,Azimuth,Lat,Lon
GPS 15,34980.0,20253806.568,20253807.696,-5098678.22952,-4216712.17402,-2.32830643654e-09,718315.3287, -5913418.9570, 3127831.0086,4,4,68.8934103981,265.916679946,27.7905963125,278.217178764
GPS 18,34980.0,20790132.31,20790131.822,-2920498.49592,-2917724.27186,-1.02445483208e-08,995928.8612, -5808039.9112, 3246940.9579,4,4,60.0245828148,51.0165789473,27.7905963125,278.217178764
GPS 21,34980.0,21582912.971,21582913.253,-4154682.03032,-4105558.3278,-1.210719347e-08,934944.8821, -6039401.5960, 2814131.1129,4,4,42.976576015,170.194649563,27.7905963125,278.217178764
GPS 30,34980.0,24246247.324,24246245.677,-304894.052872,-300031.822595,-8.38190317154e-09,1510182.7757, -6147984.0181, 2278040.3834,4,4,13.0924278373,146.264256281,27.7905963125,278.217178764
GPS 5,35010.0,23670025.874,23670026.822,-1943319.05694,-1939604.67145,-4.19095158577e-09,1642786.7948, -5877767.9646, 2832123.3717,4,4,19.2880464093,111.927117898,27.7905963125,278.217178764
GPS 9,35010.0,22042800.173,22042801.139,-3086602.93522,-3083324.93047,-5.58793544769e-09,1177345.5899, -5671040.0687, 3423593.0530,4,4,34.326264693,46.7812982184,27.7905963125,278.217178764
GPS 14,35010.0,21972391.084,21972391.793,-2610271.68304,-2552415.42235,-1.02445483208e-08,461693.7765, -5910084.1927, 3182070.2669,4,4,40.8232237812,278.368449867,27.7905963125,278.217178764
GPS 15,35010.0,20254130.438,20254131.765,-5098354.3141,-4216388.2575,-2.32830643654e-09,718582.8944, -5914189.9623, 3126311.4376,4,4,68.8964155941,265.182336676,27.7905963125,278.217178764
GPS 18,35010.0,20790335.61,20790335.67,-2920294.86114,-2917520.63692,-1.02445483208e-08,997157.8557, -5808449.1793, 3245831.4549,4,4,60.0095285289,51.5034627325,27.7905963125,278.217178764
GPS 21,35010.0,21600225.281,21600224.955,-4137369.84555,-4088246.14464,-1.210719347e-08,935558.2888, -6040575.2967, 2811406.8122,4,4,42.7270404277,170.206590238,27.7905963125,278.217178764
GPS 30,35010.0,24231551.968,24231551.669,-319589.053593,-314726.810268,-8.38190317154e-09,1508642.9550, -6145703.1869, 2285203.7685,4,4,13.2280078007,146.099755027,27.7905963125,278.217178764
GPS 5,35040.0,23659566.326,23659568.523,-1953777.27237,-1950062.89276,-4.19095158577e-09,1640409.2057, -5876504.5837, 2836120.4147,4,4,19.3920059962,111.71269731,27.7905963125,278.217178764
GPS 9,35040.0,22058374.648,22058376.699,-3071027.96632,-3067749.96109,-5.58793544769e-09,1178661.3199, -5669231.8322, 3426134.1795,4,4,34.1336196108,46.6510581117,27.7905963125,278.217178764
GPS 14,35040.0,21965399.078,21965399.644,-2617263.43356,-2559407.16394,-1.02445483208e-08,463155.6163, -5909108.8532, 3183668.7840,4,4,40.9243185168,278.658710402,27.7905963125,278.217178764
GPS 15,35040.0,20254575.085,20254576.601,-5097909.51958,-4215943.46206,-2.32830643654e-09,718846.5376, -5914961.5976, 3124790.6242,4,4,68.8956486513,264.447571889,27.7905963125,278.217178764
GPS 18,35040.0,20790590.52,20790590.299,-2920039.80235,-2917265.57841,-1.02445483208e-08,998384.1137, -5808860.8717, 3244717.5572,4,4,59.9933364362,51.9902796965,27.7905963125,278.217178764
GPS 21,35040.0,21617606.584,21617606.573,-4119988.95601,-4070865.25758,-1.210719347e-08,936177.2058, -6041755.5243, 2808663.3679,4,4,42.4777861156,170.218181322,27.7905963125,278.217178764
GPS 30,35040.0,24216840.148,24216844.081,-334298.242991,-329435.974589,-8.38190317154e-09,1507094.9247, -6143433.9278, 2292315.8495,4,4,13.3638734148,145.935079217,27.7905963125,278.217178764
GPS 5,35070.0,23649152.166,23649152.902,-1964191.40341,-1960477.01826,-4.19095158577e-09,1638044.7332, -5875246.3269, 2840091.1150,4,4,19.4956430455,111.497816645,27.7905963125,278.217178764
GPS 9,35070.0,22074031.201,22074033.143,-3055371.90339,-3052093.90024,-5.58793544769e-09,1179995.9477, -5667408.5571, 3428690.3185,4,4,33.9406481149,46.5225717856,27.7905963125,278.217178764
GPS 14,35070.0,21958450.678,21958450.772,-2624211.55032,-2566355.27175,-1.02445483208e-08,464616.7372, -5908137.0212, 3185259.1287,4,4,41.0249881133,278.949605464,27.7905963125,278.217178764
GPS 15,35070.0,20255141.264,20255142.483,-5097343.50494,-4215377.44701,-2.32830643654e-09,719106.2911, -5915733.8853, 3123268.5173,4,4,68.8911091207,263.712667945,27.7905963125,278.217178764
GPS 18,35070.0,20790897.612,20790897.147,-2919732.75742,-2916958.53217,-1.02445483208e-08,999607.6524, -5809274.9823, 3243599.2680,4,4,59.9760028115,52.4770011522,27.7905963125,278.217178764
GPS 21,35070.0,21635054.746,21635055.685,-4102539.62031,-4053415.92596,-1.210719347e-08,936801.7339, -6042942.3488, 2805900.5277,4,4,42.2288146006,170.229422676,27.7905963125,278.217178764
GPS 30,35070.0,24202115.325,24202122.991,-349020.798236,-344158.540921,-8.38190317154e-09,1505539.0618, -6141176.2627, 2299376.8143,4,4,13.5000214366,145.770224731,27.7905963125,278.217178764
GPS 5,35100.0,23638782.317,23638783.102,-1974561.17433,-1970846.77588,-4.19095158577e-09,1635693.3891, -5873993.1273, 2844035.7537,4,4,19.5989510872,111.282474073,27.7905963125,278.217178764
GPS 9,35100.0,22089768.208,22089770.138,-3039635.55555,-3036357.55039,-5.58793544769e-09,1181349.7031, -5665570.0243, 3431261.6731,4,4,33.7473589247,46.3958266951,27.7905963125,278.217178764
GPS 14,35100.0,21951545.97,21951545.508,-2631116.45671,-2573260.17414,-1.02445483208e-08,466077.1893, -5907168.6812, 3186841.3383,4,4,41.1252323174,279.241133267,27.7905963125,278.217178764
GPS 15,35100.0,20255828.247,20255829.508,-5096656.57352,-4214690.51567,-2.32830643654e-09,719362.1877, -5916506.8476, 3121745.0658,4,4,68.8827987441,262.9779069,27.7905963125,278.217178764
GPS 18,35100.0,20791256.81,20791256.452,-2919373.68201,-2916599.45573,-1.02445483208e-08,1000828.4898, -5809691.5053, 3242476.5901,4,4,59.9575240756,52.9635983129,27.7905963125,278.217178764
GPS 21,35100.0,21652572.897,21652572.546,-4085022.66014,-4035898.96888,-1.210719347e-08,937431.9752, -6044135.8407, 2803118.0357,4,4,41.9801273924,170.240314151,27.7905963125,278.217178764
GPS 30,35100.0,24187382.118,24187384.393,-363756.482031,-358894.240147,-8.38190317154e-09,1503975.7364, -6138930.2110, 2306386.8583,4,4,13.6364485994,145.605187421,27.7905963125,278.217178764
GPS 5,35130.0,23628458.065,23628459.663,-1984886.18381,-1981171.77711,-4.19095158577e-09,1633355.1833, -5872744.9180, 2847954.6107,4,4,19.7019236284,111.066667813,27.7905963125,278.217178764
GPS 9,35130.0,22105583.772,22105584.878,-3023819.69713,-3020541.69279,-5.58793544769e-09,1182722.8196, -5663716.0112, 3433848.4486,4,4,33.5537606537,46.2708103598,27.7905963125,278.217178764
GPS 14,35130.0,21944683.907,21944683.352,-2637978.57519,-2580122.28992,-1.02445483208e-08,467537.0222, -5906203.8185, 3188415.4495,4,4,41.2250508916,279.533292008,27.7905963125,278.217178764
GPS 15,35130.0,20256635.741,20256637.383,-5095848.95347,-4213882.8954,-2.32830643654e-09,719614.2599, -5917280.5069, 3120220.2182,4,4,68.8707214479,262.243569896,27.7905963125,278.217178764
GPS 18,35130.0,20791667.728,20791667.438,-2918962.61647,-2916188.3906,-1.02445483208e-08,1002046.6438, -5810110.4348, 3241349.5260,4,4,59.937896796,53.4500423056,27.7905963125,278.217178764
GPS 21,35130.0,21670155.729,21670156.37,-4067438.78396,-4018315.09526,-1.210719347e-08,938068.0335, -6045336.0714, 2800315.6319,4,4,41.7317259885,170.250855584,27.7905963125,278.217178764
GPS 30,35130.0,24172637.363,24172635.661,-378505.025112,-373642.791179,-8.38190317154e-09,1502405.3120, -6136695.7888, 2313346.1836,4,4,13.7731516127,145.439963102,27.7905963125,278.217178764
GPS 5,35160.0,23618178.394,23618180.147,-1995165.77037,-1991451.36109,-4.19095158577e-09,1631030.1241, -5871501.6321, 2851847.9640,4,4,19.8045541538,110.850396138,27.7905963125,278.217178764
GPS 9,35160.0,22121479.065,22121478.785,-3007924.82934,-3004646.82463,-5.58793544769e-09,1184115.5343, -5661846.2914, 3436450.8530,4,4,33.359861811,46.1475103663,27.7905963125,278.217178764
GPS 14,35160.0,21937864.537,21937863.802,-2644797.94572,-2586941.65621,-1.02445483208e-08,468996.2846, -5905242.4183, 3189981.4979,4,4,41.3244436147,279.826079864,27.7905963125,278.217178764
GPS 15,35160.0,20257564.13,20257565.625,-5094920.56601,-4212954.5078,-2.32830643654e-09,719862.5400, -5918054.8857, 3118693.9229,4,4,68.8548833324,261.509936541,27.7905963125,278.217178764
GPS 18,35160.0,20792130.972,20792131.014,-2918499.24243,-2915725.01466,-1.02445483208e-08,1003262.1326, -5810531.7649, 3240218.0780,4,4,59.9171176887,53.936304185,27.7905963125,278.217178764
GPS 21,35160.0,21687806.568,21687807.441,-4049788.44943,-4000664.76765,-1.210719347e-08,938710.0141, -6046543.1132, 2797493.0529,4,4,41.4836118744,170.261046805,27.7905963125,278.217178764
GPS 30,35160.0,24157874.517,24157873.974,-393265.807121,-388403.572747,-8.38190317154e-09,1500828.1454, -6134473.0097, 2320254.9994,4,4,13.9101271624,145.274547557,27.7905963125,278.217178764
GPS 5,35190.0,23607944.817,23607946.587,-2005399.48969,-2001685.0758,-4.19095158577e-09,1628718.2180, -5870263.2027, 2855716.0902,4,4,19.906836126,110.633657375,27.7905963125,278.217178764
GPS 9,35190.0,22137452.532,22137452.823,-2991951.51393,-2988673.50809,-5.58793544769e-09,1185528.0881, -5659960.6351, 3439069.0968,4,4,33.1656708015,46.0259143694,27.7905963125,278.217178764
GPS 14,35190.0,21931088.155,21931088.192,-2651574.74965,-2593718.45349,-1.02445483208e-08,470455.0248, -5904284.4665, 3191539.5186,4,4,41.4234102815,280.119494993,27.7905963125,278.217178764
GPS 15,35190.0,20258613.636,20258614.493,-5093871.39916,-4211905.3397,-2.32830643654e-09,720107.0599, -5918830.0063, 3117166.1281,4,4,68.835292655,260.777284315,27.7905963125,278.217178764
GPS 18,35190.0,20792647.085,20792646.865,-2917983.35933,-2915209.13011,-1.02445483208e-08,1004474.9747, -5810955.4900, 3239082.2479,4,4,59.8951836193,54.4223549467,27.7905963125,278.217178764
GPS 21,35190.0,21705522.897,21705523.924,-4032072.1671,-3982948.48912,-1.210719347e-08,939358.0236, -6047757.0387, 2794650.0308,4,4,41.2357865238,170.270887631,27.7905963125,278.217178764
GPS 30,35190.0,24143103.011,24143105.172,-408038.343379,-403176.104245,-8.38190317154e-09,1499244.5871, -6132261.8844, 2327113.5210,4,4,14.0473719096,145.108936539,27.7905963125,278.217178764
GPS 5,35220.0,23597756.541,23597758.613,-2015586.69914,-2011872.28239,-4.19095158577e-09,1626419.4702, -5869029.5630, 2859559.2643,4,4,20.0087629858,110.416449902,27.7905963125,278.217178764
GPS 9,35220.0,22153503.437,22153504.884,-2975900.24872,-2972622.24234,-5.58793544769e-09,1186960.7258, -5658058.8084, 3441703.3932,4,4,32.9711959274,45.9060100945,27.7905963125,278.217178764
GPS 14,35220.0,21924353.575,21924354.428,-2658309.0629,-2600452.76284,-1.02445483208e-08,471913.2903, -5903329.9492, 3193089.5459,4,4,41.5219507031,280.413535536,27.7905963125,278.217178764
GPS 15,35220.0,20259783.651,20259784.614,-5092701.45083,-4210735.39109,-2.32830643654e-09,720347.8516, -5919605.8913, 3115636.7817,4,4,68.811959807,260.045887972,27.7905963125,278.217178764
GPS 18,35220.0,20793215.702,20793215.516,-2917414.57953,-2914640.34987,-1.02445483208e-08,1005685.1888, -5811381.6046, 3237942.0375,4,4,59.8720916039,54.9081655415,27.7905963125,278.217178764
GPS 21,35220.0,21723305.15,21723303.8,-4014290.49454,-3965166.81989,-1.210719347e-08,940012.1703, -6048977.9217, 2791786.2943,4,4,40.9882513984,170.280377867,27.7905963125,278.217178764
GPS 30,35220.0,24128320.973,24128320.541,-422822.071951,-417959.819838,-8.38190317154e-09,1497654.9808, -6130062.4210, 2333921.9704,4,4,14.1848824912,144.943125764,27.7905963125,278.217178764
GPS 5,35250.0,23587617.081,23587618.926,-2025726.89978,-2022012.47313,-4.19095158577e-09,1624133.8842, -5867800.6461, 2863377.7597,4,4,20.1103281527,110.198772153,27.7905963125,278.217178764
GPS 9,35250.0,22169632.78,22169632.906,-2959771.59964,-2956493.59395,-5.58793544769e-09,1188413.6961, -5656140.5739, 3444353.9578,4,4,32.7764453887,45.7877853388,27.7905963125,278.217178764
GPS 14,35250.0,21917661.02,21917661.371,-2665001.04514,-2607144.74151,-1.02445483208e-08,473371.1277, -5902378.8528, 3194631.6132,4,4,41.6200647066,280.708199613,27.7905963125,278.217178764
GPS 15,35250.0,20261073.778,20261075.176,-5091410.73414,-4209444.67368,-2.32830643654e-09,720584.9465, -5920382.5632, 3114105.8316,4,4,68.7848972862,259.316018963,27.7905963125,278.217178764
GPS 18,35250.0,20793837.274,20793837.193,-2916792.73749,-2914018.50593,-1.02445483208e-08,1006892.7939, -5811810.1030, 3236797.4480,4,4,59.8478388104,55.393706889,27.7905963125,278.217178764
GPS 21,35250.0,21741151.951,21741150.658,-3996443.92537,-3947320.25179,-1.210719347e-08,940672.5640, -6050205.8365, 2788901.5676,4,4,40.7410079481,170.289517308,27.7905963125,278.217178764
GPS 30,35250.0,24113524.227,24113526.08,-437616.421573,-432754.157599,-8.38190317154e-09,1496059.6640, -6127874.6247, 2340680.5754,4,4,14.3226555193,144.777110915,27.7905963125,278.217178764
GPS 5,35280.0,23577524.022,23577526.832,-2035819.38941,-2032104.96767,-4.19095158577e-09,1621861.4621, -5866576.3851, 2867171.8482,4,4,20.2115250249,109.980622622,27.7905963125,278.217178764
GPS 9,35280.0,22185838.519,22185839.046,-2943565.97182,-2940287.96219,-5.58793544769e-09,1189887.2515, -5654205.6899, 3447021.0089,4,4,32.5814272844,45.6712279731,27.7905963125,278.217178764
GPS 14,35280.0,21911011.202,21911012.021,-2671650.70187,-2613794.39221,-1.02445483208e-08,474828.5833, -5901431.1641, 3196165.7534,4,4,41.7177521354,281.003485329,27.7905963125,278.217178764
GPS 15,35280.0,20262485.425,20262486.96,-5089999.08068,-4208033.01996,-2.32830643654e-09,720818.3762, -5921160.0448, 3112573.2253,4,4,68.7541196627,258.587944882,27.7905963125,278.217178764
GPS 18,35280.0,20794512.898,20794513.135,-2916117.3862,-2913343.15504,-1.02445483208e-08,1008097.8092, -5812240.9798, 3235648.4807,4,4,59.8224225593,55.8789498912,27.7905963125,278.217178764
GPS 21,35280.0,21759062.344,21759061.658,-3978532.90259,-3929409.23344,-1.210719347e-08,941339.3162, -6051440.8583, 2785995.5709,4,4,40.4940576111,170.298305742,27.7905963125,278.217178764
GPS 30,35280.0,24098716.128,24098723.083,-452420.75305,-447558.476475,-8.38190317154e-09,1494458.9674, -6125698.4985, 2347389.5696,4,4,14.4606875808,144.610887646,27.7905963125,278.217178764
GPS 5,35310.0,23567479.11,23567481.944,-2045863.41982,-2042148.99479,-4.19095158577e-09,1619602.2045, -5865356.7131, 2870941.7998,4,4,20.3123469803,109.761999856,27.7905963125,278.217178764
GPS 9,35310.0,22202117.751,22202120.7,-2927283.75612,-2924005.74904,-5.58793544769e-09,1191381.6486, -5652253.9110, 3449704.7677,4,4,32.3861496133,45.5563259428,27.7905963125,278.217178764
GPS 14,35310.0,21904404.369,21904404.182,-2678258.04415,-2620401.73349,-1.02445483208e-08,476285.7027, -5900486.8701, 3197691.9984,4,4,41.8150128488,281.299390768,27.7905963125,278.217178764
GPS 15,35310.0,20264018.535,20264019.389,-5088466.39093,-4206500.32956,-2.32830643654e-09,721048.1718, -5921938.3588, 3111038.9100,4,4,68.7196435407,257.86192892,27.7905963125,278.217178764
GPS 18,35310.0,20795241.999,20795242.068,-2915388.18274,-2912613.94993,-1.02445483208e-08,1009300.2541, -5812674.2298, 3234495.1362,4,4,59.7958403246,56.363865447,27.7905963125,278.217178764
GPS 21,35310.0,21777037.765,21777037.843,-3960557.75883,-3911434.09331,-1.210719347e-08,942012.5398, -6052683.0629, 2783068.0203,4,4,40.2474018137,170.306742942,27.7905963125,278.217178764
GPS 30,35310.0,24083903.728,24083907.975,-467234.416909,-462372.132729,-8.38190317154e-09,1492853.2156, -6123534.0423, 2354049.1925,4,4,14.5989752371,144.444451573,27.7905963125,278.217178764
GPS 5,35340.0,23557485.136,23557485.804,-2055858.58832,-2052144.15202,-4.19095158577e-09,1617356.1108, -5864141.5634, 2874687.8832,4,4,20.4127873764,109.542902463,27.7905963125,278.217178764
GPS 9,35340.0,22218477.94,22218477.805,-2910925.6317,-2907647.62021,-5.58793544769e-09,1192897.1482, -5650284.9875, 3452405.4577,4,4,32.190620275,45.4430672698,27.7905963125,278.217178764
GPS 14,35340.0,21897839.074,21897838.611,-2684823.33171,-2626967.01908,-1.02445483208e-08,477742.5305, -5899545.9582, 3199210.3795,4,4,41.9118467226,281.595913998,27.7905963125,278.217178764
GPS 15,35340.0,20265672.009,20265673.049,-5086812.77469,-4204846.71431,-2.32830643654e-09,721274.3642, -5922717.5278, 3109502.8329,4,4,68.6814875149,257.138229354,27.7905963125,278.217178764
GPS 18,35340.0,20796025.628,20796025.355,-2914604.89231,-2911830.65862,-1.02445483208e-08,1010500.1485, -5813109.8477, 3233337.4151,4,4,59.7680897347,56.8484244654,27.7905963125,278.217178764
GPS 21,35340.0,21795077.001,21795077.145,-3942519.10874,-3893395.44972,-1.210719347e-08,942692.3496, -6053932.5270, 2780118.6275,4,4,40.0010419709,170.314828673,27.7905963125,278.217178764
GPS 30,35340.0,24069083.525,24069084.684,-482056.946741,-477194.655279,-8.38190317154e-09,1491242.7267, -6121381.2539, 2360659.6886,4,4,14.737515024,144.277798281,27.7905963125,278.217178764
GPS 5,35370.0,23547539.284,23547539.989,-2065804.55449,-2062090.11237,-4.19095158577e-09,1615123.1788, -5862930.8692, 2878410.3652,4,4,20.5128395507,109.323329111,27.7905963125,278.217178764
GPS 9,35370.0,22234910.233,22234911.264,-2894492.40123,-2891214.38844,-5.58793544769e-09,1194434.0151, -5648298.6657, 3455123.3056,4,4,31.9948470707,45.3314400537,27.7905963125,278.217178764
GPS 14,35370.0,21891315.83,21891315.62,-2691346.9402,-2633490.62263,-1.02445483208e-08,479199.1110, -5898608.4162, 3200720.9273,4,4,42.0082536483,281.89305307,27.7905963125,278.217178764
GPS 15,35370.0,20267446.436,20267447.556,-5085038.5153,-4203072.45385,-2.32830643654e-09,721496.9843, -5923497.5748, 3107964.9408,4,4,68.6396721219,256.417099054,27.7905963125,278.217178764
GPS 18,35370.0,20796862.729,20796862.745,-2913767.56685,-2910993.33261,-1.02445483208e-08,1011697.5121, -5813547.8283, 3232175.3175,4,4,59.7391685728,57.3325978801,27.7905963125,278.217178764
GPS 21,35370.0,21813176.912,21813176.98,-3924417.76565,-3875294.10932,-1.210719347e-08,943378.8621, -6055189.3280, 2777147.1001,4,4,39.7549794861,170.322562692,27.7905963125,278.217178764
GPS 30,35370.0,24054251.005,24054253.657,-496888.093261,-492025.775005,-8.38190317154e-09,1489627.8126, -6119240.1284, 2367221.3080,4,4,14.8763034514,144.110923321,27.7905963125,278.217178764
GPS 5,35400.0,23537643.387,23537642.598,-2075700.76781,-2071986.31977,-4.19095158577e-09,1612903.4055, -5861724.5638, 2882109.5110,4,4,20.6124968217,109.10327853,27.7905963125,278.217178764
GPS 9,35400.0,22251418.85,22251419.686,-2877984.56898,-2874706.55826,-5.58793544769e-09,1195992.5184, -5646294.6877, 3457858.5405,4,4,31.7988377044,45.2214324723,27.7905963125,278.217178764
GPS 14,35400.0,21884833.932,21884833.256,-2697828.99883,-2639972.67845,-1.02445483208e-08,480655.4878, -5897674.2321, 3202223.6718,4,4,42.1042335339,282.190806015,27.7905963125,278.217178764
GPS 15,35400.0,20269341.085,20269342.35,-5083143.62457,-4201177.56331,-2.32830643654e-09,721716.0627, -5924278.5227, 3106425.1803,4,4,68.5942197882,255.69878502,27.7905963125,278.217178764
GPS 18,35400.0,20797754.283,20797754.397,-2912875.97344,-2910101.74066,-1.02445483208e-08,1012892.3654, -5813988.1666, 3231008.8432,4,4,59.7090747778,57.8163566626,27.7905963125,278.217178764
GPS 21,35400.0,21831341.138,21831341.232,-3906254.25494,-3857130.59959,-1.210719347e-08,944072.1952, -6056453.5441, 2774153.1409,4,4,39.509215751,170.329944743,27.7905963125,278.217178764
GPS 30,35400.0,24039413.293,24039415.312,-511727.265416,-506864.938772,-8.38190317154e-09,1488008.7790, -6117110.6588, 2373734.3055,4,4,15.0153370029,143.943822212,27.7905963125,278.217178764
GPS 5,35430.0,23527796.497,23527798.41,-2085546.74874,-2081832.29192,-4.19095158577e-09,1610696.7861, -5860522.5804, 2885785.5843,4,4,20.7117524885,108.882749511,27.7905963125,278.217178764
GPS 9,35430.0,22268000.636,22268001.704,-2861402.81715,-2858124.80175,-5.58793544769e-09,1197572.9315, -5644272.7911, 3460611.3945,4,4,31.6025997836,45.1130327838,27.7905963125,278.217178764
GPS 14,35430.0,21878392.947,21878392.766,-2704269.74394,-2646413.41805,-1.02445483208e-08,482111.7038, -5896743.3943, 3203718.6421,4,4,42.1997863031,282.48917085,27.7905963125,278.217178764
GPS 15,35430.0,20271356.467,20271357.621,-5081128.26101,-4199162.19947,-2.32830643654e-09,721931.6298, -5925060.3945, 3104883.4977,4,4,68.545154773,254.98352795,27.7905963125,278.217178764
GPS 18,35430.0,20798700.481,20798700.328,-2911929.89857,-2909155.66468,-1.02445483208e-08,1014084.7287, -5814430.8578, 3229837.9919,4,4,59.6778064446,58.2996718367,27.7905963125,278.217178764
GPS 21,35430.0,21849565.957,21849565.859,-3888029.11306,-3838905.46537,-1.210719347e-08,944772.4690, -6057725.2543, 2771136.4485,4,4,39.2637521463,170.336974563,27.7905963125,278.217178764
GPS 30,35430.0,24024565.673,24024567.417,-526574.054836,-521711.710419,-8.38190317154e-09,1486385.9251, -6114992.8353, 2380198.9406,4,4,15.1546121354,143.776490439,27.7905963125,278.217178764
GPS 5,35460.0,23518002.313,23518004.072,-2095341.78253,-2091627.32034,-4.19095158577e-09,1608503.3149, -5859324.8525, 2889438.8469,4,4,20.8105998318,108.661740909,27.7905963125,278.217178764
GPS 9,35460.0,22284656.024,22284657.541,-2844747.45173,-2841469.43466,-5.58793544769e-09,1199175.5321, -5642232.7093, 3463382.1025,4,4,31.4061408201,45.0062293269,27.7905963125,278.217178764
GPS 14,35460.0,21871993.292,21871993.021,-2710669.06231,-2652812.73301,-1.02445483208e-08,483567.8013, -5895815.8913, 3205205.8668,4,4,42.294911896,282.788145572,27.7905963125,278.217178764
GPS 15,35460.0,20273492.661,20273493.946,-5078992.2328,-4197026.17308,-2.32830643654e-09,722143.7158, -5925843.2132, 3103339.8391,4,4,68.4925031084,254.271561834,27.7905963125,278.217178764
GPS 18,35460.0,20799701.371,20799701.131,-2910928.8705,-2908154.63456,-1.02445483208e-08,1015274.6228, -5814875.8968, 3228662.7628,4,4,59.6453618245,58.7825144919,27.7905963125,278.217178764
GPS 21,35460.0,21867852.164,21867852.531,-3869742.69566,-3820619.05147,-1.210719347e-08,945479.8051, -6059004.5383, 2768096.7169,4,4,39.018590041,170.343651877,27.7905963125,278.217178764
GPS 30,35460.0,24009709.957,24009714.714,-541427.675419,-536565.319708,-8.38190317154e-09,1484759.5445, -6112886.6461, 2386615.4777,4,4,15.2941252789,143.608923452,27.7905963125,278.217178764
GPS 5,35490.0,23508258.607,23508262.224,-2105085.16453,-2101370.68195,-4.19095158577e-09,1606322.9852, -5858131.3133, 2893069.5591,4,4,20.9090321144,108.440251646,27.7905963125,278.217178764
GPS 9,35490.0,22301384.551,22301384.744,-2828018.9831,-2824740.96373,-5.58793544769e-09,1200800.6024, -5640174.1711, 3466170.9023,4,4,31.2094682316,44.9010105221,27.7905963125,278.217178764
GPS 14,35490.0,21865634.439,21865635.133,-2717027.08447,-2659170.75056,-1.02445483208e-08,485023.8220, -5894891.7121, 3206685.3736,4,4,42.3896102685,283.087728163,27.7905963125,278.217178764
GPS 15,35490.0,20275749.229,20275750.747,-5076735.52795,-4194769.46801,-2.32830643654e-09,722352.3507, -5926627.0020, 3101794.1505,4,4,68.4362925351,253.563113586,27.7905963125,278.217178764
GPS 18,35490.0,20800757.802,20800757.598,-2909872.54899,-2907098.31305,-1.02445483208e-08,1016462.0686, -5815323.2790, 3227483.1548,4,4,59.6117393255,59.2648557971,27.7905963125,278.217178764
GPS 21,35490.0,21886199.94,21886201.038,-3851395.5411,-3802271.9025,-1.210719347e-08,946194.3268, -6060291.4766, 2765033.6354,4,4,38.7737307932,170.349976405,27.7905963125,278.217178764
GPS 30,35490.0,23994847.173,23994855.892,-556287.48892,-551425.129495,-8.38190317154e-09,1483129.9242, -6110792.0770, 2392984.1851,4,4,15.4338728365,143.44111667,27.7905963125,278.217178764
GPS 5,35520.0,23498566.606,23498569.874,-2114776.41482,-2111061.93276,-4.19095158577e-09,1604155.7890, -5856941.8964, 2896677.9796,4,4,21.0070425813,108.218280706,27.7905963125,278.217178764
GPS 9,35520.0,22318184.563,22318185.378,-2811217.97927,-2807939.96212,-5.58793544769e-09,1202448.4290, -5638096.9008, 3468978.0345,4,4,31.0125893418,44.7973648728,27.7905963125,278.217178764
GPS 14,35520.0,21859318.662,21859318.253,-2723343.98018,-2665487.63944,-1.02445483208e-08,486479.8070, -5893970.8460, 3208157.1899,4,4,42.4838813928,283.387916587,27.7905963125,278.217178764
GPS 15,35520.0,20278126.611,20278128.05,-5074358.19405,-4192392.13336,-2.32830643654e-09,722557.5643, -5927411.7840, 3100246.3773,4,4,68.3765524361,252.858402707,27.7905963125,278.217178764
GPS 18,35520.0,20801869.708,20801869.278,-2908760.69769,-2905986.4618,-1.02445483208e-08,1017647.0873, -5815772.9997, 3226299.1665,4,4,59.5769375127,59.7466670141,27.7905963125,278.217178764
GPS 21,35520.0,21904607.201,21904607.449,-3832988.15611,-3783864.52347,-1.210719347e-08,946916.1597, -6061586.1506, 2761946.8887,4,4,38.5291757497,170.355947853,27.7905963125,278.217178764
GPS 30,35520.0,23979984.735,23979989.126,-571152.997719,-566290.626937,-8.38190317154e-09,1481497.3457, -6108709.1117, 2399305.3357,4,4,15.5738511835,143.273065478,27.7905963125,278.217178764
GPS 5,35550.0,23488928.254,23488930.802,-2124415.27155,-2120700.78094,-4.19095158577e-09,1602001.7172, -5855756.5353, 2900264.3651,4,4,21.1046244606,107.995827145,27.7905963125,278.217178764
GPS 9,35550.0,22335057.915,22335058.137,-2794345.24178,-2791067.22181,-5.58793544769e-09,1204119.3034, -5636000.6179, 3471803.7428,4,4,30.815511382,44.6952809656,27.7905963125,278.217178764
GPS 14,35550.0,21853042.168,21853042.629,-2729620.15285,-2671763.80578,-1.02445483208e-08,487935.7966, -5893053.2824, 3209621.3421,4,4,42.5777252567,283.688708793,27.7905963125,278.217178764
GPS 15,35550.0,20280624.361,20280625.615,-5071860.5717,-4189894.5115,-2.32830643654e-09,722759.3864, -5928197.5827, 3098696.4648,4,4,68.3133137669,252.157640981,27.7905963125,278.217178764
GPS 18,35550.0,20803036.833,20803036.939,-2907593.36285,-2904819.12672,-1.02445483208e-08,1018829.7005, -5816225.0544, 3225110.7963,4,4,59.5409551082,60.2279195116,27.7905963125,278.217178764
GPS 21,35550.0,21923074.569,21923074.695,-3814521.37323,-3765397.74691,-1.210719347e-08,947645.4308, -6062888.6423, 2758836.1567,4,4,38.2849262463,170.361565921,27.7905963125,278.217178764
