PRN,TIME(SOD),C1,C2,L1,L2,Tgd,IPPx,IPPy,IPPz,LLI_1,LLI_2,Elevation,Azimuth,Lat,Lon
GPS 17,6780.007,26159256.517,26159250.762,-381690.417123,-380166.768369,-1.39698386192e-09,362712.0307, -5234194.0476, 4211826.2245,4,4,19.0795908051,254.618319861,41.0502915065,282.997680643
GPS 24,6780.007,23017461.393,23017455.756,-1130666.70635,-1128214.99651,-1.39698386192e-09,935052.8372, -4967102.1790, 4440878.2494,4,4,58.9697826213,278.956620736,41.0502915065,282.997680643
GPS 30,6780.007,25869227.89,25869221.631,-184247.85252,-183641.60632,-8.38190317154e-09,328324.6802, -4524097.5747, 4969162.0551,4,4,13.9935553419,319.051521123,41.0502915065,282.997680643
GPS 1,6810.007,26301002.093,26300996.542,332238.572021,332177.908987,-3.25962901115e-09,1926112.9524, -4314190.9381, 4790164.1866,4,4,13.8921572016,57.9599169767,41.0502915065,282.997680643
GPS 4,6810.007,22681363.992,22681358.101,257717.220958,260007.182103,-6.053596735e-09,1221745.3128, -4833605.9804, 4517899.8559,4,4,64.100786271,37.7055122434,41.0502915065,282.997680643
GPS 5,6810.007,24113450.484,24113444.158,-776943.109597,-775506.326579,-4.19095158577e-09,721813.6718, -4924403.9905, 4527367.6516,4,4,37.7818214841,291.166471488,41.0502915065,282.997680643
GPS 7,6810.007,23845345.713,23845339.936,3405218.92307,3406081.43556,-1.86264514923e-09,1517648.7034, -4982702.0525, 4258785.0567,4,4,39.4162453111,119.290798952,41.0502915065,282.997680643
GPS 10,6810.007,25242795.89,25242790.343,-758000.421085,-755133.554012,-2.32830643654e-09,984533.0001, -5411473.8900, 3874851.3004,4,4,22.9255398458,200.594764223,41.0502915065,282.997680643
GPS 13,6810.007,25722657.654,25722648.893,-255447.393462,-255043.701827,-1.11758708954e-08,1966702.5150, -4709068.2479, 4384584.9227,4,4,19.0009425203,89.81549799,41.0502915065,282.997680643
GPS 17,6810.007,26153017.76,26153012.444,-387929.148945,-386405.503391,-1.39698386192e-09,366885.5451, -5231236.1333, 4215138.3138,4,4,19.2381471949,254.779218574,41.0502915065,282.997680643
GPS 24,6810.007,23020319.395,23020313.991,-1127808.69157,-1125356.97923,-1.39698386192e-09,936276.4723, -4966117.8531, 4441721.2122,4,4,59.1212085758,279.313493199,41.0502915065,282.997680643
GPS 30,6810.007,25862710.797,25862705.815,-190764.997495,-190158.745869,-8.38190317154e-09,332691.5806, -4528779.8670, 4964604.3870,4,4,14.1487484632,318.931152493,41.0502915065,282.997680643
GPS 1,6840.007,26308944.027,26308938.227,340180.450292,340119.790946,-3.25962901115e-09,1923119.2205, -4312918.2967, 4792512.4643,4,4,13.9048748315,57.7475085992,41.0502915065,282.997680643
GPS 4,6840.007,22698051.764,22698045.709,274405.006707,276694.966145,-6.053596735e-09,1223183.3018, -4832901.8275, 4518264.0501,4,4,63.9173032373,38.0151416509,41.0502915065,282.997680643
GPS 5,6840.007,24117971.59,24117965.211,-772421.97722,-770985.195496,-4.19095158577e-09,722322.8096, -4925840.3055, 4525723.6476,4,4,37.8486939202,290.898762545,41.0502915065,282.997680643
GPS 7,6840.007,23867202.387,23867196.504,3427075.50932,3427938.02011,-1.86264514923e-09,1519680.0558, -4983729.0953, 4256858.5040,4,4,39.2179486413,119.463619981,41.0502915065,282.997680643
GPS 10,6840.007,25230328.435,25230322.634,-770467.812864,-767600.935975,-2.32830643654e-09,985410.3869, -5407621.6901, 3880002.7727,4,4,23.1539575283,200.640251035,41.0502915065,282.997680643
GPS 13,6840.007,25721677.73,25721669.913,-256427.277239,-256023.578946,-1.11758708954e-08,1962787.2322, -4708175.0508, 4387297.7404,4,4,19.1028936466,89.6002142612,41.0502915065,282.997680643
GPS 17,6840.007,26146801.963,26146796.472,-394144.902995,-392621.248219,-1.39698386192e-09,371025.8078, -5228302.2716, 4218414.7138,4,4,19.3966651149,254.940451738,41.0502915065,282.997680643
GPS 24,6840.007,23023232.271,23023226.68,-1124895.80086,-1122444.08645,-1.39698386192e-09,937500.3961, -4965138.0063, 4442558.3931,4,4,59.2721163466,279.672562033,41.0502915065,282.997680643
GPS 30,6840.007,25856270.182,25856264.168,-197205.724718,-196599.470333,-8.38190317154e-09,336993.6872, -4533406.9091, 4960089.1668,4,4,14.3034560345,318.809760195,41.0502915065,282.997680643
GPS 1,6870.007,26316984.925,26316978.31,348221.360815,348160.715288,-3.25962901115e-09,1920152.9781, -4311624.0736, 4794865.7833,4,4,13.9165977046,57.5351555951,41.0502915065,282.997680643
GPS 4,6870.007,22714788.706,22714782.844,291141.927614,293431.888457,-6.053596735e-09,1224627.0770, -4832199.6358, 4518623.9823,4,4,63.7338111401,38.3223111139,41.0502915065,282.997680643
GPS 5,6870.007,24122602.472,24122596.123,-767791.097343,-766354.314389,-4.19095158577e-09,722819.6407, -4927274.4730, 4524082.8381,4,4,37.9141828418,290.630021924,41.0502915065,282.997680643
GPS 7,6870.007,23889117.589,23889111.839,3448990.64457,3449853.1538,-1.86264514923e-09,1521722.7259, -4984763.3624, 4254917.3502,4,4,39.0195535489,119.635622631,41.0502915065,282.997680643
GPS 10,6870.007,25217899.259,25217893.885,-782896.947432,-780030.054349,-2.32830643654e-09,986274.7955, -5403808.1052, 3885092.9823,4,4,23.3826111062,200.686198572,41.0502915065,282.997680643
GPS 13,6870.007,25720778.798,25720771.711,-257326.127309,-256922.423453,-1.11758708954e-08,1958907.2513, -4707280.2259, 4389991.2012,4,4,19.2041264973,89.38440153,41.0502915065,282.997680643
GPS 17,6870.007,26140607.443,26140601.807,-400339.420653,-398815.759701,-1.39698386192e-09,375133.2577, -5225392.2134, 4221655.9247,4,4,19.5551447446,255.102019328,41.0502915065,282.997680643
GPS 24,6870.007,23026198.229,23026192.805,-1121929.8323,-1119478.11726,-1.39698386192e-09,938724.6325, -4964162.6208, 4443389.8129,4,4,59.4224999461,280.033848257,41.0502915065,282.997680643
GPS 30,6870.007,25849904.611,25849897.933,-203571.317909,-202965.059129,-8.38190317154e-09,341231.8711, -4537979.6461, 4955615.9085,4,4,14.457672167,318.68734193,41.0502915065,282.997680643
GPS 1,6900.007,26325125.955,26325120.031,356362.512146,356301.866188,-3.25962901115e-09,1917214.0010, -4310308.1205, 4797224.3924,4,4,13.927324057,57.3228645455,41.0502915065,282.997680643
GPS 4,6900.007,22731575.666,22731570.031,307928.879581,310218.839673,-6.053596735e-09,1226076.6608, -4831499.4091, 4518979.6385,4,4,63.5503154246,38.6270754955,41.0502915065,282.997680643
GPS 5,6900.007,24127344.281,24127338.126,-763049.30461,-761612.523016,-4.19095158577e-09,723304.2483, -4928706.5740, 4522445.1310,4,4,37.9782816964,290.360264818,41.0502915065,282.997680643
GPS 7,6900.007,23911092.293,23911086.539,3470965.35581,3471827.86185,-1.86264514923e-09,1523776.8834, -4985804.9157, 4252961.4203,4,4,38.8210617584,119.806812287,41.0502915065,282.997680643
GPS 10,6900.007,25205509.831,25205503.303,-795286.327559,-792419.42336,-2.32830643654e-09,987126.4868, -5400032.6170, 3890122.9447,4,4,23.6114997493,200.732607401,41.0502915065,282.997680643
GPS 13,6900.007,25719962.526,25719955.635,-258142.365187,-257738.655797,-1.11758708954e-08,1955062.2379, -4706383.7014, 4392665.6590,4,4,19.3046338742,89.1680609243,41.0502915065,282.997680643
GPS 17,6900.007,26134435.309,26134430.715,-406511.529898,-404987.864408,-1.39698386192e-09,379208.3286, -5222505.7121, 4224862.4381,4,4,19.7135862668,255.263921328,41.0502915065,282.997680643
GPS 24,6900.007,23029218.273,23029213.057,-1118909.78627,-1116458.06895,-1.39698386192e-09,939949.2047, -4963191.6790, 4444215.4921,4,4,59.5723533018,280.39737306,41.0502915065,282.997680643
GPS 30,6900.007,25843615.75,25843608.866,-209860.218374,-209253.951997,-8.38190317154e-09,345406.9923, -4542499.0082, 4951184.1271,4,4,14.6113909393,318.563895443,41.0502915065,282.997680643
GPS 1,6930.007,26333366.566,26333359.956,364603.290397,364542.64704,-3.25962901115e-09,1914302.0681, -4308970.2862, 4799588.5402,4,4,13.9370521924,57.1106420597,41.0502915065,282.997680643
GPS 4,6930.007,22748411.592,22748405.767,324764.796965,327054.754793,-6.053596735e-09,1227532.0761, -4830801.1513, 4519331.0046,4,4,63.3668213661,38.9294881813,41.0502915065,282.997680643
GPS 5,6930.007,24132196.315,24132190.434,-758197.2738,-756760.489292,-4.19095158577e-09,723776.7143, -4930136.6891, 4520810.4345,4,4,38.0409840581,290.089506687,41.0502915065,282.997680643
GPS 7,6930.007,23933125.642,23933119.838,3492998.76371,3493861.26729,-1.86264514923e-09,1525842.7003, -4986853.8183, 4250990.5363,4,4,38.6224749829,119.977194254,41.0502915065,282.997680643
GPS 10,6930.007,25193159.924,25193154.142,-807636.24211,-804769.331663,-2.32830643654e-09,987965.7170, -5396294.7131, 3895093.6576,4,4,23.840622621,200.779478116,41.0502915065,282.997680643
GPS 13,6930.007,25719228.714,25719222.042,-258876.242441,-258472.531421,-1.11758708954e-08,1951251.8611, -4705485.4053, 4395321.4633,4,4,19.4044085825,88.9511936801,41.0502915065,282.997680643
GPS 17,6930.007,26128284.78,26128279.461,-412662.021972,-411138.354069,-1.39698386192e-09,383251.4487, -5219642.5237, 4228034.7376,4,4,19.8719898674,255.426157728,41.0502915065,282.997680643
GPS 24,6930.007,23032291.494,23032285.994,-1115836.57257,-1113384.85118,-1.39698386192e-09,941174.1359, -4962225.1637, 4445035.4511,4,4,59.7216702552,280.763157796,41.0502915065,282.997680643
GPS 30,6930.007,25837403.289,25837396.666,-216072.7165,-215466.450783,-8.38190317154e-09,349519.8996, -4546965.9108, 4946793.3388,4,4,14.7646063977,318.439418521,41.0502915065,282.997680643
GPS 1,6960.007,26341709.059,26341704.213,372945.864537,372885.223257,-3.25962901115e-09,1911416.9609, -4307610.4158, 4801958.4753,4,4,13.9457804824,56.8984947744,41.0502915065,282.997680643
GPS 4,6960.007,22765298.304,22765292.41,341651.517051,343941.474185,-6.053596735e-09,1228993.3459, -4830104.8665, 4519678.0665,4,4,63.1833340762,39.2296011246,41.0502915065,282.997680643
GPS 5,6960.007,24137160.811,24137154.607,-753232.774292,-751795.991391,-4.19095158577e-09,724237.1190, -4931564.8984, 4519178.6575,4,4,38.1022836304,289.817763261,41.0502915065,282.997680643
GPS 7,6960.007,23955219.59,23955214.822,3515092.76511,3515955.26616,-1.86264514923e-09,1527920.3511, -4987910.1340, 4249004.5171,4,4,38.4237949235,120.146773757,41.0502915065,282.997680643
GPS 10,6960.007,25180852.037,25180845.942,-819944.210798,-817077.288071,-2.32830643654e-09,988792.7376, -5392593.8864, 3900006.1012,4,4,24.0699788791,200.826811337,41.0502915065,282.997680643
GPS 13,6960.007,25718579.663,25718573.554,-259525.293246,-259121.569638,-1.11758708954e-08,1947475.7934, -4704585.2658, 4397958.9586,4,4,19.5034434321,88.7338011424,41.0502915065,282.997680643
GPS 17,6960.007,26122157.98,26122152.746,-418788.769202,-417265.079145,-1.39698386192e-09,387263.0415, -5216802.4063, 4231173.2983,4,4,20.0303557352,255.588728527,41.0502915065,282.997680643
GPS 24,6960.007,23035419.897,23035414.082,-1112708.18912,-1110256.46829,-1.39698386192e-09,942399.4489, -4961263.0580, 4445849.7095,4,4,59.8704445603,281.13122398,41.0502915065,282.997680643
GPS 30,6960.007,25831269.706,25831263.013,-222206.355786,-221600.094091,-8.38190317154e-09,353571.4308, -4551381.2542, 4942443.0611,4,4,14.9173125566,318.313908996,41.0502915065,282.997680643
GPS 1,6990.007,26350151.127,26350145.381,381387.872448,381327.229662,-3.25962901115e-09,1908558.4640, -4306228.3511, 4804334.4459,4,4,13.9535073669,56.6864293523,41.0502915065,282.997680643
GPS 4,6990.007,22782233.046,22782227.16,358586.274301,360876.232656,-6.053596735e-09,1230460.4930, -4829410.5587, 4520020.8098,4,4,62.9998585072,39.52746489,41.0502915065,282.997680643
GPS 5,6990.007,24142235.329,24142228.882,-748158.256116,-746721.473859,-4.19095158577e-09,724685.5411, -4932991.2814, 4517549.7091,4,4,38.1621742489,289.545050527,41.0502915065,282.997680643
GPS 7,6990.007,23977371.601,23977366.279,3537244.78172,3538107.27718,-1.86264514923e-09,1530010.0133, -4988973.9278, 4247003.1785,4,4,38.22502327,120.315555947,41.0502915065,282.997680643
GPS 10,6990.007,25168583.996,25168578.201,-832212.249213,-829345.312933,-2.32830643654e-09,989607.7949, -5388929.6352, 3904861.2382,4,4,24.2995676751,200.874607707,41.0502915065,282.997680643
GPS 13,6990.007,25718013.357,25718006.688,-260091.502364,-259687.773216,-1.11758708954e-08,1943733.7106, -4703683.2110, 4400578.4851,4,4,19.6017312384,88.5158847661,41.0502915065,282.997680643
GPS 17,6990.007,26116052.431,26116047.276,-424894.257774,-423370.566481,-1.39698386192e-09,391243.5249, -5213985.1206, 4234278.5876,4,4,20.1886840624,255.751633731,41.0502915065,282.997680643
GPS 24,6990.007,23038600.905,23038595.561,-1109527.22067,-1107075.49692,-1.39698386192e-09,943625.1659, -4960305.3451, 4446658.2869,4,4,60.0186698828,281.501593288,41.0502915065,282.997680643
GPS 30,6990.007,25825212.913,25825207.287,-228263.134316,-227656.865884,-8.38190317154e-09,357562.4127, -4555745.9246, 4938132.8134,4,4,15.0695033987,318.187364743,41.0502915065,282.997680643
GPS 1,7020.007,26358692.62,26358686.203,389929.223171,389868.586642,-3.25962901115e-09,1905726.3649, -4304823.9308, 4806716.7004,4,4,13.9602313544,56.4744524808,41.0502915065,282.997680643
GPS 4,7020.007,22799215.483,22799209.31,375568.719336,377858.678055,-6.053596735e-09,1231933.5409, -4828718.2320, 4520359.2200,4,4,62.8163994577,39.8231286958,41.0502915065,282.997680643
GPS 5,7020.007,24147419.825,24147413.582,-742973.736209,-741536.951348,-4.19095158577e-09,725122.0582, -4934415.9171, 4515923.4990,4,4,38.2206498841,289.271384733,41.0502915065,282.997680643
GPS 7,7020.007,23999581.351,23999576.172,3559454.51897,3560317.01362,-1.86264514923e-09,1532111.8668, -4990045.2655, 4244986.3329,4,4,38.0261617006,120.483545896,41.0502915065,282.997680643
GPS 10,7020.007,25156356.283,25156350.422,-844440.002457,-841573.0541,-2.32830643654e-09,990411.1309, -5385301.4637, 3909660.0144,4,4,24.5293881546,200.922867899,41.0502915065,282.997680643
GPS 13,7020.007,25717530.158,25717523.624,-260574.569513,-260170.832496,-1.11758708954e-08,1940025.2920, -4702779.1692, 4403180.3782,4,4,19.6992648238,88.2974461174,41.0502915065,282.997680643
GPS 17,7020.007,26109968.08,26109962.673,-430978.616137,-429454.91498,-1.39698386192e-09,395193.3118, -5211190.4295, 4237351.0645,4,4,20.3469750441,255.914873353,41.0502915065,282.997680643
GPS 24,7020.007,23041834.276,23041828.412,-1106293.86819,-1103842.14368,-1.39698386192e-09,944851.3092, -4959352.0089, 4447461.2024,4,4,60.1663397986,281.874287549,41.0502915065,282.997680643
GPS 30,7020.007,25819233.24,25819226.432,-234242.801473,-233636.52928,-8.38190317154e-09,361493.6611, -4560060.7932, 4933862.1166,4,4,15.2211728752,318.059783686,41.0502915065,282.997680643
GPS 1,7050.007,26367333.26,26367326.643,398569.831645,398509.202376,-3.25962901115e-09,1902920.4538, -4303396.9899, 4809105.4869,4,4,13.965951022,56.2625708705,41.0502915065,282.997680643
GPS 4,7050.007,22816245.092,22816239.429,392598.34997,394888.305356,-6.053596735e-09,1233412.5127, -4828027.8903, 4520693.2825,4,4,62.6329615778,40.1166404545,41.0502915065,282.997680643
GPS 5,7050.007,24152714.105,24152707.67,-737679.398965,-736242.613365,-4.19095158577e-09,725546.7461, -4935838.8839, 4514299.9371,4,4,38.2777046436,288.996782382,41.0502915065,282.997680643
GPS 7,7050.007,24021848.484,24021843.036,3581721.65355,3582584.14435,-1.86264514923e-09,1534226.0941, -4991124.2141, 4242953.7898,4,4,37.8272118825,120.650748606,41.0502915065,282.997680643
GPS 10,7050.007,25144169.028,25144163.43,-856627.245604,-853760.289585,-2.32830643654e-09,991202.9830, -5381708.8813, 3914403.3586,4,4,24.7594394565,200.971592611,41.0502915065,282.997680643
GPS 13,7050.007,25717130.5,25717124.057,-260974.195931,-260570.456379,-1.11758708954e-08,1936350.2204, -4701873.0686, 4405764.9689,4,4,19.7960370179,88.0784868749,41.0502915065,282.997680643
GPS 17,7050.007,26103904.628,26103898.971,-437042.003566,-435518.297544,-1.39698386192e-09,399112.8102, -5208418.0986, 4240391.1807,4,4,20.5052288784,256.078447417,41.0502915065,282.997680643
GPS 24,7050.007,23045119.684,23045114.756,-1103008.49017,-1100556.76536,-1.39698386192e-09,946077.9006, -4958403.0332, 4448258.4747,4,4,60.3134477925,282.249328743,41.0502915065,282.997680643
GPS 30,7050.007,25813331.047,25813323.65,-240145.04156,-239538.765827,-8.38190317154e-09,365365.9805, -4564326.7174, 4929630.4940,4,4,15.3723149066,317.931163795,41.0502915065,282.997680643
GPS 1,7080.007,26376074.853,26376069.65,407311.524498,407250.894275,-3.25962901115e-09,1900140.5238, -4301947.3601, 4811501.0539,4,4,13.970665016,56.0507912539,41.0502915065,282.997680643
GPS 4,7080.007,22833323.405,22833316.655,409676.659248,411966.612788,-6.053596735e-09,1234897.4320, -4827339.5380, 4521022.9825,4,4,62.4495493732,40.4080468124,41.0502915065,282.997680643
GPS 5,7080.007,24158120.13,24158114.074,-732273.317089,-730836.532847,-4.19095158577e-09,725959.6796, -4937260.2600, 4512678.9338,4,4,38.3333327755,288.721260227,41.0502915065,282.997680643
GPS 7,7080.007,24044174.583,24044168.61,3604047.74948,3604910.23744,-1.86264514923e-09,1536352.8807, -4992210.8414, 4240905.3552,4,4,37.6281754718,120.817169,41.0502915065,282.997680643
GPS 10,7080.007,25132024.442,25132018.847,-868771.784757,-865904.815633,-2.32830643654e-09,991983.5838, -5378151.4036, 3919092.1832,4,4,24.9897207137,201.020782569,41.0502915065,282.997680643
GPS 13,7080.007,25716816.415,25716809.717,-261288.236247,-260884.493619,-1.11758708954e-08,1932708.1819, -4700964.8375, 4408332.5839,4,4,19.8920406595,87.8590088302,41.0502915065,282.997680643
GPS 17,7080.007,26097863.905,26097858.083,-443082.667457,-441558.942183,-1.39698386192e-09,403002.4226, -5205667.8958, 4243399.3798,4,4,20.6634457665,256.242355952,41.0502915065,282.997680643
GPS 24,7080.007,23048458.764,23048453.212,-1099669.43164,-1097217.70378,-1.39698386192e-09,947304.9616, -4957458.4023, 4449050.1222,4,4,60.4599872571,282.626738993,41.0502915065,282.997680643
GPS 30,7080.007,25807508.416,25807502.142,-245967.719481,-245361.438198,-8.38190317154e-09,369180.1645, -4568544.5403, 4925437.4709,4,4,15.5229233825,317.801503091,41.0502915065,282.997680643
GPS 1,7110.007,26384916.188,26384909.532,416152.958829,416092.325776,-3.25962901115e-09,1897386.3708, -4300474.8694, 4813903.6497,4,4,13.9743720518,55.8391203841,41.0502915065,282.997680643
GPS 4,7110.007,22850448.697,22850442.198,426801.941378,429091.897963,-6.053596735e-09,1236388.3223, -4826653.1791, 4521348.3051,4,4,62.26616721,40.697393188,41.0502915065,282.997680643
GPS 5,7110.007,24163636.438,24163630.686,-726756.990478,-725320.201919,-4.19095158577e-09,726360.9318, -4938680.1227, 4511060.4000,4,4,38.38752867,288.444835265,41.0502915065,282.997680643
GPS 7,7110.007,24066558.135,24066552.579,3626431.25759,3627293.7402,-1.86264514923e-09,1538492.4148, -4993305.2164, 4238840.8317,4,4,37.4290541137,120.982811934,41.0502915065,282.997680643
GPS 10,7110.007,25119921.528,25119916.086,-880874.672621,-878007.693339,-2.32830643654e-09,992753.1620, -5374628.5513, 3923727.3842,4,4,25.2202310525,201.070438524,41.0502915065,282.997680643
GPS 13,7110.007,25716586.991,25716579.563,-261517.676944,-261113.919591,-1.11758708954e-08,1929098.8662, -4700054.4042, 4410883.5456,4,4,19.9872685969,87.6390138895,41.0502915065,282.997680643
GPS 17,7110.007,26091844.452,26091838.458,-449102.073261,-447578.327835,-1.39698386192e-09,406862.5469, -5202939.5914, 4246376.0982,4,4,20.8216259129,256.406598998,41.0502915065,282.997680643
GPS 24,7110.007,23051849.988,23051844.656,-1096278.22523,-1093826.49404,-1.39698386192e-09,948532.5133, -4956518.1007, 4449836.1632,4,4,60.6059514914,283.006540566,41.0502915065,282.997680643
GPS 30,7110.007,25801764.262,25801757.71,-251711.850645,-251105.560843,-8.38190317154e-09,372936.9960, -4572715.0910, 4921282.5752,4,4,15.6729921622,317.670799644,41.0502915065,282.997680643
GPS 1,7140.007,26393858.031,26393850.781,425094.828637,425034.202892,-3.25962901115e-09,1894657.7934, -4298979.3424, 4816313.5228,4,4,13.9770709144,55.6275650336,41.0502915065,282.997680643
GPS 4,7140.007,22867621.321,22867614.916,443974.572379,446264.527683,-6.053596735e-09,1237885.2075, -4825968.8180, 4521669.2351,4,4,62.0828193196,40.9847238086,41.0502915065,282.997680643
GPS 5,7140.007,24169263.709,24169257.013,-721129.727793,-719692.934839,-4.19095158577e-09,726750.5746, -4940098.5494, 4509444.2469,4,4,38.4402868628,288.16752474,41.0502915065,282.997680643
GPS 7,7140.007,24088999.563,24088993.605,3648872.65436,3649735.13274,-1.86264514923e-09,1540644.8875, -4994407.4091, 4236760.0184,4,4,37.2298494425,121.147682189,41.0502915065,282.997680643
GPS 10,7140.007,25107861.294,25107856.181,-892934.830042,-890067.840119,-2.32830643654e-09,993511.9414, -5371139.8513, 3928309.8415,4,4,25.4509695927,201.120561259,41.0502915065,282.997680643
GPS 13,7140.007,25716443.202,25716437.097,-261661.435631,-261257.6732,-1.11758708954e-08,1925521.9662, -4699141.6969, 4413418.1720,4,4,20.0817136894,87.4185040741,41.0502915065,282.997680643
GPS 17,7140.007,26085846.896,26085841.66,-455099.545626,-453575.785119,-1.39698386192e-09,410693.5757, -5200232.9581, 4249321.7646,4,4,20.9797695246,256.571176601,41.0502915065,282.997680643
GPS 24,7140.007,23055293.871,23055288.383,-1092834.33277,-1090382.60009,-1.39698386192e-09,949760.5767, -4955582.1134, 4450616.6152,4,4,60.7513336999,283.388755861,41.0502915065,282.997680643
GPS 30,7140.007,25796099.564,25796092.849,-257376.389386,-256770.073889,-8.38190317154e-09,376637.2464, -4576839.1848, 4917165.3370,4,4,15.8225150753,317.539051577,41.0502915065,282.997680643
GPS 1,7170.007,26402901.026,26402894.039,434137.718506,434077.091458,-3.25962901115e-09,1891954.5929, -4297460.6000, 4818730.9222,4,4,13.9787604583,55.4161319924,41.0502915065,282.997680643
GPS 4,7170.007,22884841.581,22884834.968,461194.825133,463484.778394,-6.053596735e-09,1239388.1115, -4825286.4588, 4521985.7574,4,4,61.8995098021,41.2700817462,41.0502915065,282.997680643
GPS 5,7170.007,24175002.536,24174995.908,-715390.880133,-713954.085914,-4.19095158577e-09,727128.6786, -4941515.6165, 4507830.3858,4,4,38.4916020369,287.889346128,41.0502915065,282.997680643
GPS 7,7170.007,24111499.234,24111493.822,3671372.31963,3672234.79286,-1.86264514923e-09,1542810.4926, -4995517.4905, 4234662.7111,4,4,37.0305630822,121.311784477,41.0502915065,282.997680643
GPS 10,7170.007,25095844.752,25095839.995,-904951.242181,-902084.244942,-2.32830643654e-09,994260.1421, -5367684.8358, 3932840.4194,4,4,25.6819354474,201.171151582,41.0502915065,282.997680643
GPS 13,7170.007,25716385.93,25716380.031,-261718.575683,-261314.801539,-1.11758708954e-08,1921977.1782, -4698226.6438, 4415936.7772,4,4,20.1753688084,87.1974815218,41.0502915065,282.997680643
GPS 17,7170.007,26079871.83,26079866.75,-461074.587695,-459550.816336,-1.39698386192e-09,414495.8968, -5197547.7713, 4252236.8004,4,4,21.1378768121,256.736088816,41.0502915065,282.997680643
GPS 24,7170.007,23058790.773,23058785.16,-1089337.41594,-1086885.6842,-1.39698386192e-09,950989.1723, -4954650.4253, 4451391.4957,4,4,60.8961269908,283.773407407,41.0502915065,282.997680643
GPS 30,7170.007,25790515.482,25790510.073,-262960.374342,-262354.068141,-8.38190317154e-09,380281.6767, -4580917.6236, 4913085.2896,4,4,15.9714859217,317.406257066,41.0502915065,282.997680643
GPS 1,7200.007,26412044.544,26412038.605,443281.111027,443220.485713,-3.25962901115e-09,1889276.5744, -4295918.4424, 4821156.1116,4,4,13.9794392639,55.204827242,41.0502915065,282.997680643
GPS 4,7200.007,22902108.632,22902102.608,478461.836658,480751.789745,-6.053596735e-09,1240897.0578, -4824606.1058, 4522297.8569,4,4,61.7162426364,41.5535087109,41.0502915065,282.997680643
GPS 5,7200.007,24180852.393,24180846.11,-709541.034174,-708104.240028,-4.19095158577e-09,727495.3096, -4942931.3977, 4506218.7323,4,4,38.5414687465,287.610317682,41.0502915065,282.997680643
GPS 7,7200.007,24134056.363,24134051.096,3693929.50781,3694791.98134,-1.86264514923e-09,1544989.4299, -4996635.5363, 4232548.6966,4,4,36.8311962987,121.475124033,41.0502915065,282.997680643
GPS 10,7200.007,25083871.808,25083866.454,-916924.111323,-914057.102444,-2.32830643654e-09,994997.9879, -5364263.0289, 3937319.9835,4,4,25.9131286865,201.222210074,41.0502915065,282.997680643
GPS 13,7200.007,25716415.173,25716408.55,-261689.232589,-261285.459927,-1.11758708954e-08,1918464.2045, -4697309.1737, 4418439.6696,4,4,20.2682267745,86.9759486117,41.0502915065,282.997680643
GPS 17,7200.007,26073918.597,26073913.077,-467027.761025,-465503.977062,-1.39698386192e-09,418269.9482, -5194883.7866, 4255121.6417,4,4,21.2959500023,256.901336317,41.0502915065,282.997680643
GPS 24,7200.007,23062340.052,23062334.567,-1085788.13123,-1083336.39743,-1.39698386192e-09,952218.3286, -4953723.0174, 4452160.8251,4,4,61.0403253551,284.160519691,41.0502915065,282.997680643
GPS 30,7200.007,25785011.762,25785006.454,-268463.953561,-267857.622234,-8.38190317154e-09,383870.9933, -4584951.1467, 4909042.0180,4,4,16.1198966634,317.272415986,41.0502915065,282.997680643
GPS 1,7230.007,26421288.815,26421283.209,452525.3434,452464.717052,-3.25962901115e-09,1886623.5424, -4294352.7179, 4823589.3103,4,4,13.979107024,54.9936592837,41.0502915065,282.997680643
GPS 4,7230.007,22919422.525,22919416.568,495775.675269,498065.627427,-6.053596735e-09,1242412.0719, -4823927.7636, 4522605.5174,4,4,61.53302165,41.8350460807,41.0502915065,282.997680643
GPS 5,7230.007,24186813.598,24186807.219,-703579.827597,-702143.030865,-4.19095158577e-09,727850.5421, -4944345.9744, 4504609.1910,4,4,38.5898825491,287.330456218,41.0502915065,282.997680643
GPS 7,7230.007,24156671.158,24156665.831,3716544.3685,3717406.83762,-1.86264514923e-09,1547181.8923, -4997761.6124, 4230417.7747,4,4,36.6317514881,121.637704221,41.0502915065,282.997680643
GPS 10,7230.007,25071943.206,25071938.219,-928852.632905,-925985.612592,-2.32830643654e-09,995725.6739, -5360874.0025, 3941749.3328,4,4,26.1445464893,201.273738121,41.0502915065,282.997680643
GPS 13,7230.007,25716531.734,25716525.059,-261572.638323,-261168.853945,-1.11758708954e-08,1914982.7436, -4696389.2138, 4420927.1579,4,4,20.3602806099,86.7539074706,41.0502915065,282.997680643
GPS 17,7230.007,26067987.62,26067981.953,-472958.73089,-471434.93444,-1.39698386192e-09,422015.9956, -5192240.8291, 4257976.6513,4,4,21.4539852357,257.066917928,41.0502915065,282.997680643
GPS 24,7230.007,23065941.922,23065936.392,-1082186.24061,-1079734.5029,-1.39698386192e-09,953448.0491, -4952799.8843, 4452924.6136,4,4,61.1839197212,284.550111768,41.0502915065,282.997680643
GPS 30,7230.007,25779589.154,25779583.594,-273886.409636,-273280.057266,-8.38190317154e-09,387406.0231, -4588940.6285, 4905034.9614,4,4,16.2677446857,317.1375233,41.0502915065,282.997680643
